quote_date,item_id,p_mean,p_75,p_median,p_25,p_sd,date,dateStata,dateISO,obs,year,month,quarter,itemName
201803,310114,3.605194,4.2,3.7,2.99,0.8532086,362,01/03/2018,01/03/2018,125211,2018,3,1,apple cider
201803,212709,0.3991354,0.49,0.4,0.3,0.1322883,362,01/03/2018,01/03/2018,125211,2018,3,1,oranges
201803,212016,2.06587,2.69,2.45,1.39,0.6906896,362,01/03/2018,01/03/2018,125211,2018,3,1,orange juice
201803,212515,2.482654,2.64,2.2,1.91,0.9768548,362,01/03/2018,01/03/2018,125211,2018,3,1,Tomatoes
201803,212917,1.390084,1.75,1.45,1,0.4985309,362,01/03/2018,01/03/2018,125211,2018,3,1,Ketchup
201804,310114,3.613585,4.2,3.7,2.99,0.8657166,363,01/04/2018,01/04/2018,126219,2018,4,2,apple cider
201804,212717,1.996434,2.2,2,1.8,0.338489,363,01/04/2018,01/04/2018,126219,2018,4,2,apples
201804,212515,2.522316,2.65,2.25,1.96,1.023817,363,01/04/2018,01/04/2018,126219,2018,4,2,Tomatoes
201804,212709,0.4015112,0.49,0.39,0.3,0.1341312,363,01/04/2018,01/04/2018,126219,2018,4,2,oranges
201804,212016,2.139247,2.69,2.48,1.39,0.6833892,363,01/04/2018,01/04/2018,126219,2018,4,2,orange juice
201804,212917,1.360173,1.75,1.45,1,0.4923024,363,01/04/2018,01/04/2018,126219,2018,4,2,Ketchup
201805,310114,3.610155,4.2,3.75,2.99,0.8671853,364,01/05/2018,01/05/2018,126941,2018,5,2,apple cider
201805,212917,1.333836,1.5,1.45,1,0.4712629,364,01/05/2018,01/05/2018,126941,2018,5,2,Ketchup
201805,212515,2.433353,2.64,2.18,1.89,0.94372,364,01/05/2018,01/05/2018,126941,2018,5,2,Tomatoes
201805,212717,2.071303,2.2,2,1.93,0.3616479,364,01/05/2018,01/05/2018,126941,2018,5,2,apples
201805,212709,0.4055985,0.49,0.4,0.3,0.1338968,364,01/05/2018,01/05/2018,126941,2018,5,2,oranges
201805,212016,1.983878,2.69,2.2,1.39,0.697602,364,01/05/2018,01/05/2018,126941,2018,5,2,orange juice
201806,212917,1.414937,1.85,1.45,1,0.534462,365,01/06/2018,01/06/2018,126695,2018,6,2,Ketchup
201806,212717,2.109104,2.2,2,1.99,0.3519222,365,01/06/2018,01/06/2018,126695,2018,6,2,apples
201806,212515,2.412092,2.65,2.14,1.89,1.008051,365,01/06/2018,01/06/2018,126695,2018,6,2,Tomatoes
201806,212709,0.4060606,0.5,0.4,0.3,0.1347737,365,01/06/2018,01/06/2018,126695,2018,6,2,oranges
201806,310114,3.605051,4.2,3.75,2.99,0.8797658,365,01/06/2018,01/06/2018,126695,2018,6,2,apple cider
201806,212016,2.129247,2.69,2.48,1.39,0.6806063,365,01/06/2018,01/06/2018,126695,2018,6,2,orange juice
201807,212515,2.442442,2.65,2.18,1.89,0.971941,366,01/07/2018,01/07/2018,124520,2018,7,3,Tomatoes
201807,212917,1.388403,1.75,1.45,1,0.5138347,366,01/07/2018,01/07/2018,124520,2018,7,3,Ketchup
201807,212709,0.4064808,0.5,0.4,0.3,0.130961,366,01/07/2018,01/07/2018,124520,2018,7,3,oranges
201807,310114,3.606835,4.2,3.8,2.99,0.8759241,366,01/07/2018,01/07/2018,124520,2018,7,3,apple cider
201807,212016,2.063836,2.65,2.465,1.5,0.6857961,366,01/07/2018,01/07/2018,124520,2018,7,3,orange juice
201807,212717,2.114237,2.21,2,1.99,0.3875668,366,01/07/2018,01/07/2018,124520,2018,7,3,apples
201808,212515,2.38458,2.64,2.185,1.92,0.8876652,367,01/08/2018,01/08/2018,124079,2018,8,3,Tomatoes
201808,310114,3.60665,4.2,3.8,2.95,0.8853994,367,01/08/2018,01/08/2018,124079,2018,8,3,apple cider
201808,212709,0.4062289,0.49,0.4,0.3,0.1300601,367,01/08/2018,01/08/2018,124079,2018,8,3,oranges
201808,212016,2.116364,2.7,2.48,1.75,0.6874555,367,01/08/2018,01/08/2018,124079,2018,8,3,orange juice
201808,212717,2.128056,2.255,2,1.96,0.4447723,367,01/08/2018,01/08/2018,124079,2018,8,3,apples
201808,212917,1.373444,1.69,1.5,1,0.4919546,367,01/08/2018,01/08/2018,124079,2018,8,3,Ketchup
201809,212717,2.131207,2.25,2,1.98,0.4115548,368,01/09/2018,01/09/2018,124265,2018,9,3,apples
201809,212917,1.367731,1.5,1.5,1,0.4870846,368,01/09/2018,01/09/2018,124265,2018,9,3,Ketchup
201809,310114,3.601418,4.2,3.8,2.85,0.8946085,368,01/09/2018,01/09/2018,124265,2018,9,3,apple cider
201809,212016,2.087724,2.7,2.48,1.7,0.6963354,368,01/09/2018,01/09/2018,124265,2018,9,3,orange juice
201809,212515,2.493228,2.765,2.19,1.99,0.9978245,368,01/09/2018,01/09/2018,124265,2018,9,3,Tomatoes
201809,212709,0.4047146,0.5,0.4,0.3,0.1299953,368,01/09/2018,01/09/2018,124265,2018,9,3,oranges
201810,212917,1.411542,1.75,1.5,1,0.5120103,369,01/10/2018,01/10/2018,124191,2018,10,4,Ketchup
201810,212016,1.942138,2.5,2,1.5,0.6524135,369,01/10/2018,01/10/2018,124191,2018,10,4,orange juice
201810,212717,2.091201,2.2,2,1.96,0.4106297,369,01/10/2018,01/10/2018,124191,2018,10,4,apples
201810,212515,2.592233,2.88,2.2,2.1,0.9936799,369,01/10/2018,01/10/2018,124191,2018,10,4,Tomatoes
201810,310114,3.595254,4.2,3.8,2.8,0.9045095,369,01/10/2018,01/10/2018,124191,2018,10,4,apple cider
201810,212709,0.4071589,0.49,0.4,0.3,0.1278289,369,01/10/2018,01/10/2018,124191,2018,10,4,oranges
201811,212717,2.03881,2.2,2,1.87,0.3719057,370,01/11/2018,01/11/2018,123289,2018,11,4,apples
201811,212016,2.009861,2.7,2.2,1.445,0.6814362,370,01/11/2018,01/11/2018,123289,2018,11,4,orange juice
201811,212917,1.443926,1.85,1.5,1,0.5295781,370,01/11/2018,01/11/2018,123289,2018,11,4,Ketchup
201811,310114,3.606092,4.2,3.8,2.85,0.9005827,370,01/11/2018,01/11/2018,123289,2018,11,4,apple cider
201811,212709,0.4065774,0.49,0.4,0.3,0.1314142,370,01/11/2018,01/11/2018,123289,2018,11,4,oranges
201811,212515,2.487339,2.78,2.14,1.94,1.054863,370,01/11/2018,01/11/2018,123289,2018,11,4,Tomatoes
201812,212717,2.013427,2.2,2,1.85,0.4051465,371,01/12/2018,01/12/2018,125381,2018,12,4,apples
201812,212917,1.448771,1.85,1.475,1,0.5374044,371,01/12/2018,01/12/2018,125381,2018,12,4,Ketchup
201812,212016,2.086535,2.7,2.48,1.25,0.721454,371,01/12/2018,01/12/2018,125381,2018,12,4,orange juice
201812,212709,0.404438,0.49,0.4,0.3,0.136434,371,01/12/2018,01/12/2018,125381,2018,12,4,oranges
201812,212515,2.501913,2.65,2.14,1.92,1.148887,371,01/12/2018,01/12/2018,125381,2018,12,4,Tomatoes
201812,310114,3.608056,4.2,3.8,2.85,0.9021958,371,01/12/2018,01/12/2018,125381,2018,12,4,apple cider
201901,310114,3.579518,4.2,3.775,2.79,0.9082971,372,01/01/2019,01/01/2019,125531,2019,1,1,apple cider
201901,212515,2.565507,2.86,2.18,1.92,1.19842,372,01/01/2019,01/01/2019,125531,2019,1,1,Tomatoes
201901,212717,1.996023,2.2,2,1.85,0.4751885,372,01/01/2019,01/01/2019,125531,2019,1,1,apples
201901,212709,0.4172584,0.5,0.42,0.3,0.1304499,372,01/01/2019,01/01/2019,125531,2019,1,1,oranges
201901,212016,2.1495,2.7,2.48,1.6,0.69399,372,01/01/2019,01/01/2019,125531,2019,1,1,orange juice
201901,212917,1.439959,1.85,1.5,1,0.5256701,372,01/01/2019,01/01/2019,125531,2019,1,1,Ketchup
201902,212709,0.4089474,0.5,0.4,0.3,0.1302419,373,01/02/2019,01/02/2019,124018,2019,2,1,oranges
201902,212515,2.638804,2.88,2.18,1.92,1.325761,373,01/02/2019,01/02/2019,124018,2019,2,1,Tomatoes
201902,212717,2.002396,2.2,2,1.8,0.4105894,373,01/02/2019,01/02/2019,124018,2019,2,1,apples
201902,212917,1.479215,1.99,1.475,1,0.5390331,373,01/02/2019,01/02/2019,124018,2019,2,1,Ketchup
201902,310114,3.577474,4.2,3.725,2.8,0.8807436,373,01/02/2019,01/02/2019,124018,2019,2,1,apple cider
201902,212016,1.979924,2.7,2.48,1.25,0.7098673,373,01/02/2019,01/02/2019,124018,2019,2,1,orange juice
201903,212709,0.4108098,0.5,0.4,0.3,0.1340019,374,01/03/2019,01/03/2019,127885,2019,3,1,oranges
201903,212016,2.038027,2.65,2.48,1.3,0.7358414,374,01/03/2019,01/03/2019,127885,2019,3,1,orange juice
201903,212717,2.050854,2.2,2,1.85,0.6019982,374,01/03/2019,01/03/2019,127885,2019,3,1,apples
201903,310114,3.604872,4.2,3.8,2.8,0.883378,374,01/03/2019,01/03/2019,127885,2019,3,1,apple cider
201903,212515,2.663487,2.88,2.2,1.92,1.336776,374,01/03/2019,01/03/2019,127885,2019,3,1,Tomatoes
201903,212917,1.430542,1.85,1.45,1,0.5216101,374,01/03/2019,01/03/2019,127885,2019,3,1,Ketchup
201904,212709,0.4103114,0.5,0.44,0.3,0.1379406,375,01/04/2019,01/04/2019,128853,2019,4,2,oranges
201904,212515,2.603033,2.88,2.17,1.92,1.27777,375,01/04/2019,01/04/2019,128853,2019,4,2,Tomatoes
201904,310114,3.625601,4.2,3.8,2.9,0.8856952,375,01/04/2019,01/04/2019,128853,2019,4,2,apple cider
201904,212717,2.04927,2.2,2,1.85,0.5951232,375,01/04/2019,01/04/2019,128853,2019,4,2,apples
201904,212016,2.03375,2.65,2.48,1.275,0.7344489,375,01/04/2019,01/04/2019,128853,2019,4,2,orange juice
201904,212917,1.446189,1.8,1.5,1,0.5381662,375,01/04/2019,01/04/2019,128853,2019,4,2,Ketchup
201905,212709,0.4113559,0.5,0.44,0.3,0.1389884,376,01/05/2019,01/05/2019,128682,2019,5,2,oranges
201905,212917,1.414774,1.85,1.45,1,0.544595,376,01/05/2019,01/05/2019,128682,2019,5,2,Ketchup
201905,310114,3.627632,4.2,3.8,2.9,0.8927661,376,01/05/2019,01/05/2019,128682,2019,5,2,apple cider
201905,212515,2.494617,2.75,2.14,1.92,1.207695,376,01/05/2019,01/05/2019,128682,2019,5,2,Tomatoes
201905,212016,1.956268,2.5,2.48,1.3,0.7181661,376,01/05/2019,01/05/2019,128682,2019,5,2,orange juice
201905,212717,2.068716,2.2,2,1.85,0.5675685,376,01/05/2019,01/05/2019,128682,2019,5,2,apples
201906,212709,0.4115009,0.5,0.44,0.3,0.1401315,377,01/06/2019,01/06/2019,129075,2019,6,2,oranges
201906,212515,2.480746,2.6,2,1.92,1.342634,377,01/06/2019,01/06/2019,129075,2019,6,2,Tomatoes
201906,310114,3.639102,4.25,3.85,2.95,0.8925543,377,01/06/2019,01/06/2019,129075,2019,6,2,apple cider
201906,212917,1.456888,1.8,1.5,1,0.5391535,377,01/06/2019,01/06/2019,129075,2019,6,2,Ketchup
201906,212016,2.038897,2.65,2.48,1.3,0.7156593,377,01/06/2019,01/06/2019,129075,2019,6,2,orange juice
201906,212717,2.091268,2.2,2,1.85,0.5874885,377,01/06/2019,01/06/2019,129075,2019,6,2,apples
201907,212917,1.40556,1.75,1.5,1,0.5299857,378,01/07/2019,01/07/2019,128486,2019,7,3,Ketchup
201907,310114,3.628582,4.25,3.8,2.9,0.8989513,378,01/07/2019,01/07/2019,128486,2019,7,3,apple cider
201907,212717,2.113533,2.2,2,1.89,0.5862677,378,01/07/2019,01/07/2019,128486,2019,7,3,apples
201907,212709,0.4131402,0.5,0.44,0.3,0.133775,378,01/07/2019,01/07/2019,128486,2019,7,3,oranges
201907,212515,2.562495,2.65,2,1.8,1.477552,378,01/07/2019,01/07/2019,128486,2019,7,3,Tomatoes
201907,212016,2.076276,2.65,2.48,1.5,0.7114627,378,01/07/2019,01/07/2019,128486,2019,7,3,orange juice
201908,310114,3.658035,4.25,3.85,2.95,0.9014686,379,01/08/2019,01/08/2019,127479,2019,8,3,apple cider
201908,212515,2.583243,2.78,2.18,1.92,1.480315,379,01/08/2019,01/08/2019,127479,2019,8,3,Tomatoes
201908,212709,0.411092,0.5,0.42,0.3,0.1287715,379,01/08/2019,01/08/2019,127479,2019,8,3,oranges
201908,212717,2.116076,2.2,2,1.85,0.6256707,379,01/08/2019,01/08/2019,127479,2019,8,3,apples
201908,212917,1.366375,1.75,1.5,1,0.4940345,379,01/08/2019,01/08/2019,127479,2019,8,3,Ketchup
201908,212016,1.981586,2.65,2.48,1.25,0.712505,379,01/08/2019,01/08/2019,127479,2019,8,3,orange juice
201909,310114,3.647481,4.2,3.8,2.9,0.9048462,380,01/09/2019,01/09/2019,127702,2019,9,3,apple cider
201909,212709,0.415568,0.5,0.42,0.3,0.1263483,380,01/09/2019,01/09/2019,127702,2019,9,3,oranges
201909,212917,1.322581,1.75,1.45,0.8,0.5172325,380,01/09/2019,01/09/2019,127702,2019,9,3,Ketchup
201909,212515,2.638532,2.88,2.18,1.92,1.516601,380,01/09/2019,01/09/2019,127702,2019,9,3,Tomatoes
201909,212717,2.141891,2.2,2,1.925,0.6751153,380,01/09/2019,01/09/2019,127702,2019,9,3,apples
201909,212016,2.061284,2.675,2.48,1.37,0.714045,380,01/09/2019,01/09/2019,127702,2019,9,3,orange juice
201910,310114,3.648788,4.225,3.8,2.925,0.9008845,381,01/10/2019,01/10/2019,127514,2019,10,4,apple cider
201910,212709,0.4145865,0.5,0.42,0.3,0.1285059,381,01/10/2019,01/10/2019,127514,2019,10,4,oranges
201910,212515,2.629576,2.98,2.09,1.92,1.519469,381,01/10/2019,01/10/2019,127514,2019,10,4,Tomatoes
201910,212016,1.919054,2.575,1.75,1.25,0.7055092,381,01/10/2019,01/10/2019,127514,2019,10,4,orange juice
201910,212717,2.013049,2.2,1.79,1.52,0.6712152,381,01/10/2019,01/10/2019,127514,2019,10,4,apples
201910,212917,1.428426,1.85,1.5,1,0.5573069,381,01/10/2019,01/10/2019,127514,2019,10,4,Ketchup
201911,212717,1.984697,2.2,1.98,1.49,0.6877626,382,01/11/2019,01/11/2019,127910,2019,11,4,apples
201911,212917,1.445273,1.85,1.75,0.8,0.5695287,382,01/11/2019,01/11/2019,127910,2019,11,4,Ketchup
201911,310114,3.665714,4.25,3.85,2.95,0.9115115,382,01/11/2019,01/11/2019,127910,2019,11,4,apple cider
201911,212515,2.624163,2.98,2.09,1.92,1.557742,382,01/11/2019,01/11/2019,127910,2019,11,4,Tomatoes
201911,212016,1.902993,2.7,1.75,1.25,0.7112525,382,01/11/2019,01/11/2019,127910,2019,11,4,orange juice
201911,212709,0.4170433,0.5,0.42,0.3,0.1420979,382,01/11/2019,01/11/2019,127910,2019,11,4,oranges
201912,212917,1.51185,1.99,1.75,1,0.6031966,383,01/12/2019,01/12/2019,127767,2019,12,4,Ketchup
201912,212717,1.963365,2.2,2.135,1.43,0.7296208,383,01/12/2019,01/12/2019,127767,2019,12,4,apples
201912,212016,2.05226,2.7,2.48,1.25,0.7144313,383,01/12/2019,01/12/2019,127767,2019,12,4,orange juice
201912,212515,2.603591,2.98,2.09,1.92,1.526387,383,01/12/2019,01/12/2019,127767,2019,12,4,Tomatoes
201912,212709,0.4116257,0.5,0.4,0.3,0.1463379,383,01/12/2019,01/12/2019,127767,2019,12,4,oranges
201912,310114,3.664036,4.2,3.85,2.95,0.8969173,383,01/12/2019,01/12/2019,127767,2019,12,4,apple cider
202001,212016,2.036233,2.65,2.48,1.25,0.7209449,384,01/01/2020,01/01/2020,127661,2020,1,1,orange juice
202001,212709,0.4216371,0.5,0.42,0.3,0.1452947,384,01/01/2020,01/01/2020,127661,2020,1,1,oranges
202001,310114,3.655369,4.25,3.8,2.9,0.9190617,384,01/01/2020,01/01/2020,127661,2020,1,1,apple cider
202001,212917,1.471595,1.99,1.75,1,0.5947422,384,01/01/2020,01/01/2020,127661,2020,1,1,Ketchup
202001,212717,1.990806,2.2,2.15,1.5,0.6950358,384,01/01/2020,01/01/2020,127661,2020,1,1,apples
202001,212515,2.677086,2.99,2,1.92,1.584199,384,01/01/2020,01/01/2020,127661,2020,1,1,Tomatoes
202002,212917,1.451017,1.75,1.5,1,0.5780906,385,01/02/2020,01/02/2020,126570,2020,2,1,Ketchup
202002,212709,0.4155357,0.5,0.42,0.3,0.137012,385,01/02/2020,01/02/2020,126570,2020,2,1,oranges
202002,212717,1.99511,2.2,2,1.49,0.600706,385,01/02/2020,01/02/2020,126570,2020,2,1,apples
202002,212016,1.959858,2.5,2.45,1.3,0.6908556,385,01/02/2020,01/02/2020,126570,2020,2,1,orange juice
202002,310114,3.671588,4.275,3.8,2.925,0.9276717,385,01/02/2020,01/02/2020,126570,2020,2,1,apple cider
202002,212515,2.718636,2.99,2.09,1.92,1.646276,385,01/02/2020,01/02/2020,126570,2020,2,1,Tomatoes
202003,212917,1.476269,1.99,1.75,0.8,0.6289853,386,01/03/2020,01/03/2020,118933,2020,3,1,Ketchup
202003,310114,3.683495,4.3,3.8,2.99,0.9386384,386,01/03/2020,01/03/2020,118933,2020,3,1,apple cider
202003,212717,2.020966,2.2,1.99,1.49,0.7551519,386,01/03/2020,01/03/2020,118933,2020,3,1,apples
202003,212016,1.951791,2.55,2.07,1.4,0.6915166,386,01/03/2020,01/03/2020,118933,2020,3,1,orange juice
202003,212515,2.696038,2.99,2.085,1.92,1.646216,386,01/03/2020,01/03/2020,118933,2020,3,1,Tomatoes
202003,212709,0.4218952,0.5,0.42,0.3,0.1410825,386,01/03/2020,01/03/2020,118933,2020,3,1,oranges
202004,212917,1.444969,1.75,1.5,1,0.5601535,387,01/04/2020,01/04/2020,74251,2020,4,2,Ketchup
202004,212709,0.4575641,0.65,0.44,0.3,0.1677532,387,01/04/2020,01/04/2020,74251,2020,4,2,oranges
202004,212515,2.57687,2.78,1.93,1.75,1.64674,387,01/04/2020,01/04/2020,74251,2020,4,2,Tomatoes
202004,212016,1.901772,2.55,1.75,1.3,0.6502204,387,01/04/2020,01/04/2020,74251,2020,4,2,orange juice
202004,212717,2.007766,2.22,2.2,1.69,0.4380361,387,01/04/2020,01/04/2020,74251,2020,4,2,apples
202005,212709,0.4176856,0.65,0.3,0.3,0.1586715,388,01/05/2020,01/05/2020,85259,2020,5,2,oranges
202005,212016,1.972952,2.48,2,1.5,0.64056,388,01/05/2020,01/05/2020,85259,2020,5,2,orange juice
202005,212917,1.601984,1.85,1.75,1.45,0.5821382,388,01/05/2020,01/05/2020,85259,2020,5,2,Ketchup
202005,212717,2.133396,2.22,2.2,2,0.4777874,388,01/05/2020,01/05/2020,85259,2020,5,2,apples
202005,212515,2.918476,3.31,2.38,1.75,1.518559,388,01/05/2020,01/05/2020,85259,2020,5,2,Tomatoes
202006,212515,2.902661,3.2,2.38,1.87,1.467304,389,01/06/2020,01/06/2020,94010,2020,6,2,Tomatoes
202006,212016,1.947232,2.55,2.225,1.425,0.6657492,389,01/06/2020,01/06/2020,94010,2020,6,2,orange juice
202006,212717,2.18035,2.22,2.2,2,0.5100117,389,01/06/2020,01/06/2020,94010,2020,6,2,apples
202006,212709,0.419618,0.55,0.35,0.3,0.1458444,389,01/06/2020,01/06/2020,94010,2020,6,2,oranges
202006,212917,1.5836,2,1.75,1,0.6296204,389,01/06/2020,01/06/2020,94010,2020,6,2,Ketchup
202007,212016,1.783058,2.48,1.7,1.25,0.6486419,390,01/07/2020,01/07/2020,102371,2020,7,3,orange juice
202007,212709,0.4187379,0.58,0.35,0.31,0.14956,390,01/07/2020,01/07/2020,102371,2020,7,3,oranges
202007,212515,2.949681,3.2,2.38,1.88,1.587671,390,01/07/2020,01/07/2020,102371,2020,7,3,Tomatoes
202007,212917,1.540056,2,1.75,0.65,0.679755,390,01/07/2020,01/07/2020,102371,2020,7,3,Ketchup
202007,310114,3.421525,4.2,3.49,2.55,0.9589888,390,01/07/2020,01/07/2020,102371,2020,7,3,apple cider
202007,212717,2.186121,2.5,2.2,2,0.4944855,390,01/07/2020,01/07/2020,102371,2020,7,3,apples
202008,212709,0.4378153,0.515,0.42,0.35,0.1492387,391,01/08/2020,01/08/2020,112987,2020,8,3,oranges
202008,212717,2.206702,2.3,2.18,1.99,0.6876479,391,01/08/2020,01/08/2020,112987,2020,8,3,apples
202008,212917,1.593122,1.99,1.75,1.45,0.543775,391,01/08/2020,01/08/2020,112987,2020,8,3,Ketchup
202008,212515,2.730335,2.99,2.38,1.9,1.576352,391,01/08/2020,01/08/2020,112987,2020,8,3,Tomatoes
202008,212016,2.063022,2.65,2.48,1.4,0.6998619,391,01/08/2020,01/08/2020,112987,2020,8,3,orange juice
202008,310114,3.626722,4.3,3.7,2.79,0.963089,391,01/08/2020,01/08/2020,112987,2020,8,3,apple cider
202009,212917,1.515859,1.85,1.75,1.45,0.5055851,392,01/09/2020,01/09/2020,116062,2020,9,3,Ketchup
202009,212515,2.754313,2.92,2.38,1.88,1.675566,392,01/09/2020,01/09/2020,116062,2020,9,3,Tomatoes
202009,212717,2.155649,2.275,2.18,1.76,0.7569,392,01/09/2020,01/09/2020,116062,2020,9,3,apples
202009,310114,3.687538,4.35,3.75,2.89,0.9573272,392,01/09/2020,01/09/2020,116062,2020,9,3,apple cider
202009,212709,0.4343432,0.55,0.42,0.3,0.1516491,392,01/09/2020,01/09/2020,116062,2020,9,3,oranges
202009,212016,1.974931,2.55,2.45,1.25,0.6958441,392,01/09/2020,01/09/2020,116062,2020,9,3,orange juice
202010,212709,0.421663,0.5,0.42,0.3,0.1559291,393,01/10/2020,01/10/2020,116826,2020,10,4,oranges
202010,310114,3.709846,4.45,3.8,2.87,0.9814914,393,01/10/2020,01/10/2020,116826,2020,10,4,apple cider
202010,212917,1.505777,1.9,1.75,1.45,0.5454397,393,01/10/2020,01/10/2020,116826,2020,10,4,Ketchup
202010,212717,2.063514,2.2,2.09,1.49,0.7679087,393,01/10/2020,01/10/2020,116826,2020,10,4,apples
202010,212515,2.805021,2.99,2.3,1.925,1.670326,393,01/10/2020,01/10/2020,116826,2020,10,4,Tomatoes
202010,212016,1.95049,2.48,2,1.25,0.6565492,393,01/10/2020,01/10/2020,116826,2020,10,4,orange juice
202011,212515,2.747684,2.99,2.3,1.75,1.561455,394,01/11/2020,01/11/2020,82553,2020,11,4,Tomatoes
202011,212016,1.962021,2.48,2,1.25,0.637081,394,01/11/2020,01/11/2020,82553,2020,11,4,orange juice
202011,212717,2.057531,2.31,2.2,1.6,0.5426746,394,01/11/2020,01/11/2020,82553,2020,11,4,apples
202011,212709,0.3715464,0.49,0.3,0.29,0.1476752,394,01/11/2020,01/11/2020,82553,2020,11,4,oranges
202011,212917,1.459651,1.75,1.5,1.45,0.4547281,394,01/11/2020,01/11/2020,82553,2020,11,4,Ketchup
202012,212717,2.058362,2.31,2.2,1.65,0.5416203,395,01/12/2020,01/12/2020,94790,2020,12,4,apples
202012,212016,1.846471,2.48,1.7,1.25,0.6510869,395,01/12/2020,01/12/2020,94790,2020,12,4,orange juice
202012,212917,1.392903,1.75,1.5,1,0.4998239,395,01/12/2020,01/12/2020,94790,2020,12,4,Ketchup
202012,310114,3.827521,4.5,4.05,2.99,1.009336,395,01/12/2020,01/12/2020,94790,2020,12,4,apple cider
202012,212709,0.3646117,0.49,0.3,0.25,0.1498083,395,01/12/2020,01/12/2020,94790,2020,12,4,oranges
202012,212515,2.726335,2.99,2.3,1.8,1.512573,395,01/12/2020,01/12/2020,94790,2020,12,4,Tomatoes
202101,212016,2.122893,2.55,2.48,1.25,0.678715,396,01/01/2021,01/01/2021,94079,2021,1,1,orange juice
202101,212515,2.681415,2.99,2.18,1.84,1.342558,396,01/01/2021,01/01/2021,94079,2021,1,1,Tomatoes
202101,212917,1.491357,1.8,1.75,1.45,0.4989683,396,01/01/2021,01/01/2021,94079,2021,1,1,Ketchup
202101,212709,0.3645,0.49,0.31,0.3,0.1411684,396,01/01/2021,01/01/2021,94079,2021,1,1,oranges
202101,212717,2.143846,2.31,2.2,1.95,0.5512387,396,01/01/2021,01/01/2021,94079,2021,1,1,apples
202102,212717,2.157928,2.22,2.2,1.95,0.5610118,397,01/02/2021,01/02/2021,98049,2021,2,1,apples
202102,212917,1.528911,1.85,1.75,1.45,0.509567,397,01/02/2021,01/02/2021,98049,2021,2,1,Ketchup
202102,212016,2.05575,2.48,2.45,1.66,0.6643183,397,01/02/2021,01/02/2021,98049,2021,2,1,orange juice
202102,212709,0.3481761,0.41,0.3,0.25,0.1502253,397,01/02/2021,01/02/2021,98049,2021,2,1,oranges
202102,212515,2.609969,2.99,2.18,1.84,1.240721,397,01/02/2021,01/02/2021,98049,2021,2,1,Tomatoes
202103,212709,0.3621342,0.49,0.31,0.3,0.1581246,398,01/03/2021,01/03/2021,100972,2021,3,1,oranges
202103,212515,2.847785,2.99,2.18,1.84,1.768565,398,01/03/2021,01/03/2021,100972,2021,3,1,Tomatoes
202103,212717,2.176269,2.4,2.2,1.95,0.590628,398,01/03/2021,01/03/2021,100972,2021,3,1,apples
202103,212016,1.817007,2.48,1.75,1.5,0.6048181,398,01/03/2021,01/03/2021,100972,2021,3,1,orange juice
202103,212917,1.455369,1.85,1.75,1,0.5200954,398,01/03/2021,01/03/2021,100972,2021,3,1,Ketchup
202104,212709,0.3644543,0.46,0.31,0.3,0.1595869,399,01/04/2021,01/04/2021,102092,2021,4,2,oranges
202104,212016,2.015827,2.55,2.48,1.25,0.6936502,399,01/04/2021,01/04/2021,102092,2021,4,2,orange juice
202104,212515,2.91373,3.3,2.18,1.84,1.779582,399,01/04/2021,01/04/2021,102092,2021,4,2,Tomatoes
202104,212717,2.216996,2.7,2.2,1.94,0.6092473,399,01/04/2021,01/04/2021,102092,2021,4,2,apples
202104,212917,1.506995,1.84,1.75,1.45,0.4617394,399,01/04/2021,01/04/2021,102092,2021,4,2,Ketchup
202105,212709,0.384766,0.49,0.31,0.3,0.144374,400,01/05/2021,01/05/2021,95210,2021,5,2,oranges
202105,310114,3.592923,4.45,3.65,2.59,1.02107,400,01/05/2021,01/05/2021,95210,2021,5,2,apple cider
202105,212016,1.78874,2.45,1.75,1.25,0.6433566,400,01/05/2021,01/05/2021,95210,2021,5,2,orange juice
202105,212917,1.465497,1.84,1.75,1,0.5323588,400,01/05/2021,01/05/2021,95210,2021,5,2,Ketchup
202105,212717,2.127682,2.65,2.18,1.79,0.5926364,400,01/05/2021,01/05/2021,95210,2021,5,2,apples
202105,212515,3.004822,3.3,2.18,1.75,1.832998,400,01/05/2021,01/05/2021,95210,2021,5,2,Tomatoes
202106,310114,3.678025,4.5,3.75,2.7,1.074103,401,01/06/2021,01/06/2021,109408,2021,6,2,apple cider
202106,212709,0.4017391,0.5,0.35,0.25,0.1709109,401,01/06/2021,01/06/2021,109408,2021,6,2,oranges
202106,212717,2.13216,2.49,1.99,1.93,0.6069909,401,01/06/2021,01/06/2021,109408,2021,6,2,apples
202106,212917,1.424834,1.85,1.75,0.65,0.5724595,401,01/06/2021,01/06/2021,109408,2021,6,2,Ketchup
202106,212515,2.916425,3.13,2.18,1.87,1.743564,401,01/06/2021,01/06/2021,109408,2021,6,2,Tomatoes
202106,212016,1.8625,2.55,1.75,1.25,0.6908774,401,01/06/2021,01/06/2021,109408,2021,6,2,orange juice
202107,212016,1.769524,2.48,1.75,1.3,0.5782429,402,01/07/2021,01/07/2021,122056,2021,7,3,orange juice
202107,212515,2.868766,3.02,2.18,1.96,1.699365,402,01/07/2021,01/07/2021,122056,2021,7,3,Tomatoes
202107,212717,2.201804,2.65,2.08,1.95,0.6040117,402,01/07/2021,01/07/2021,122056,2021,7,3,apples
